Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,-0.064437631392306,-0.0451760636997012,0.00855220087790583,0,0,0,24.7846622807205,2.6528733745583,0.0799812958011684,0.0190933937240297,4.7916536369371,-0.0859829287168919,3.23043029634489,0,0,0,0,0,0,package://r23_description/meshes/base_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://r23_description/meshes/base_link.STL,,base_chassis-1,Origin_global,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
front_left_link,0.359648861194319,0.126200419176023,0.500186369051321,0,0,0,24.7846622807205,3.23005139607727,-0.0866803912437066,-0.0241505815812914,4.79165363693711,-0.0792248791894818,2.65325227482591,0,0,0,0,0,0,package://r23_description/meshes/front_left_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://r23_description/meshes/front_left_link.STL,,wheel-1,Origin_front_left_joint,Axis_front_left_joint,front_left_joint,continuous,0.43888,0.3467,-0.17138,1.5708,0,-1.5796,base_link,1,0,0,,,,,,,,,,,,
front_right_link,0.352160455575592,0.126200419178019,-0.501222296359285,0,0,0,24.7846622807205,3.23004894924541,0.0866844020678713,-0.0241797831916957,4.7916536369371,0.079220490700978,2.65325472165778,0,0,0,0,0,0,package://r23_description/meshes/front_right_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://r23_description/meshes/front_right_link.STL,,wheel-2,Origin_front_right_joint,Axis_front_right_joint,front_right_joint,continuous,0.43366,-0.36512,-0.17138,1.5708,0,1.562,base_link,1,0,0,,,,,,,,,,,,
back_left_link,0.362230161554211,0.126200417296647,-0.448119364911167,0,0,0,24.7846622807205,3.23004894924538,-0.0866844020675857,-0.0241797831917133,4.79165363693713,-0.0792204907009766,2.65325472165778,0,0,0,0,0,0,package://r23_description/meshes/back_left_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://r23_description/meshes/back_left_link.STL,,wheel-4,Origin_back_left_joint,Axis_back_left_joint,back_left_joint,continuous,-0.50935,0.35761,-0.17138,1.5708,0,-1.5796,base_link,1,0,0,,,,,,,,,,,,
back_right_link,0.354852756681686,0.126200417296661,0.448080658530208,0,0,0,24.7846622807205,3.23005139607728,0.0866803912438115,-0.0241505815812926,4.7916536369371,0.0792248791894812,2.65325227482591,0,0,0,0,0,0,package://r23_description/meshes/back_right_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://r23_description/meshes/back_right_link.STL,,wheel-3,Origin_back_right_joint,Axis_back_right_joint,back_right_joint,continuous,-0.51561,-0.35947,-0.17138,1.5708,0,1.562,base_link,1,0,0,,,,,,,,,,,,
stereocam_link,0.00103219870427068,-0.000992180667516199,-0.0149243051672608,0,0,0,0.122887330510859,0.000176516463699131,-1.65346925714814E-06,3.04702026686482E-08,2.26007501698213E-05,2.40974385433716E-07,0.000194036222460167,0,0,0,0,0,0,package://r23_description/meshes/stereocam_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://r23_description/meshes/stereocam_link.STL,,intel_realsense_stereo_camera-1,Origin_stereocam_joint,,stereocam_joint,fixed,0.22359,-0.0073495,-0.019626,0.0087266,1.5708,0,base_link,0,0,0,,,,,,,,,,,,
